Trial,Jaw Distance (mm),PWM,Grasper Force Sensor (Counts),External Force Sensor (Counts),Encoder Value (Pulses)
14,20.4,100,366,146830,-76743
14,20.4,100,363,146914,-76743
14,20.4,100,364,146999,-76743
14,20.4,100,365,147014,-76743
14,20.4,100,363,147029,-76743
14,20.4,100,363,147024,-76743
14,20.4,100,364,146999,-76743
14,20.4,100,362,147017,-76743
14,20.4,100,362,147022,-76743
14,20.4,100,363,147014,-76743
14,20.4,100,363,147035,-76743
14,20.4,100,363,147050,-76743
14,20.4,100,361,147023,-76743
14,20.4,100,362,147049,-76743
14,20.4,100,362,147082,-76743
14,20.4,100,362,147096,-76743
14,20.4,100,362,147102,-76743
14,20.4,100,364,147072,-76743
14,20.4,100,362,147094,-76743
14,20.4,100,360,147107,-76743
14,20.4,100,362,147080,-76743
14,20.4,100,360,147054,-76743
14,20.4,100,361,147062,-76744
14,20.4,100,362,147074,-76744
14,20.4,100,361,147082,-76744
14,20.4,100,362,147102,-76744
14,20.4,100,361,147111,-76744
14,20.4,100,361,147082,-76744
14,20.4,100,361,147011,-76744
14,20.4,100,361,147029,-76744
14,20.4,100,360,147081,-76744
14,20.4,100,360,147040,-76744
14,20.4,100,362,147022,-76744
14,20.4,100,360,147015,-76744
14,20.4,100,360,147056,-76744
14,20.4,100,361,147055,-76744
14,20.4,100,360,147001,-76744
14,20.4,100,361,147010,-76744
14,20.4,100,360,147007,-76744
14,20.4,100,361,146979,-76744
14,20.4,100,361,146995,-76744
14,20.4,100,362,146990,-76744
14,20.4,100,361,147002,-76744
14,20.4,100,361,147030,-76744
14,20.4,100,361,147038,-76744
14,20.4,100,361,147002,-76744
14,20.4,100,362,146992,-76744
14,20.4,100,358,146979,-76744
14,20.4,100,361,146985,-76744
14,20.4,100,360,147024,-76744
14,20.4,100,361,147031,-76744
14,20.4,100,360,147040,-76744
14,20.4,100,361,147049,-76744
14,20.4,100,361,147031,-76744
15,20.4,105,389,140737,-77187
15,20.4,105,387,153177,-77187
15,20.4,105,390,155760,-77187
15,20.4,105,386,156074,-77187
15,20.4,105,388,156164,-77187
15,20.4,105,387,156242,-77187
15,20.4,105,387,156270,-77187
15,20.4,105,386,156275,-77187
15,20.4,105,386,156306,-77187
15,20.4,105,386,156338,-77187
15,20.4,105,385,156361,-77187
15,20.4,105,384,156333,-77187
15,20.4,105,385,156340,-77188
15,20.4,105,385,156363,-77188
15,20.4,105,384,156360,-77188
15,20.4,105,385,156366,-77188
15,20.4,105,385,156332,-77188
15,20.4,105,385,156377,-77188
15,20.4,105,384,156380,-77188
15,20.4,105,383,156424,-77188
15,20.4,105,385,156420,-77188
15,20.4,105,384,156384,-77188
15,20.4,105,384,156365,-77188
15,20.4,105,383,156375,-77188
15,20.4,105,382,156367,-77188
15,20.4,105,385,156377,-77188
15,20.4,105,384,156377,-77188
15,20.4,105,384,156346,-77188
15,20.4,105,384,156375,-77188
15,20.4,105,384,156370,-77188
15,20.4,105,383,156401,-77188
15,20.4,105,381,156401,-77188
15,20.4,105,384,156370,-77188
15,20.4,105,383,156372,-77188
15,20.4,105,383,156373,-77188
15,20.4,105,382,156369,-77188
15,20.4,105,382,156394,-77188
15,20.4,105,384,156378,-77188
15,20.4,105,383,156394,-77188
15,20.4,105,383,156344,-77188
15,20.4,105,383,156318,-77188
15,20.4,105,383,156308,-77188
15,20.4,105,383,156369,-77188
15,20.4,105,381,156397,-77188
15,20.4,105,385,156371,-77188
15,20.4,105,381,156387,-77188
15,20.4,105,383,156379,-77188
15,20.4,105,382,156377,-77188
15,20.4,105,383,156375,-77188
15,20.4,105,383,156359,-77188
15,20.4,105,383,156328,-77188
15,20.4,105,382,156343,-77188
15,20.4,105,383,156357,-77188
15,20.4,105,382,156353,-77188
15,20.4,105,383,156323,-77188
15,20.4,105,382,156302,-77188
15,20.4,105,383,156329,-77188
15,20.4,105,382,156332,-77188
16,20.4,110,405,146498,-77514
16,20.4,110,406,159318,-77514
16,20.4,110,404,162220,-77514
16,20.4,110,405,162570,-77514
16,20.4,110,404,162715,-77514
16,20.4,110,404,162827,-77514
16,20.4,110,402,162857,-77514
16,20.4,110,403,162853,-77514
16,20.4,110,402,162873,-77514
16,20.4,110,402,162920,-77514
16,20.4,110,403,162959,-77514
16,20.4,110,401,162956,-77515
16,20.4,110,402,162957,-77515
16,20.4,110,402,162993,-77515
16,20.4,110,401,162976,-77515
16,20.4,110,401,162970,-77515
16,20.4,110,401,163039,-77515
16,20.4,110,399,163008,-77515
16,20.4,110,400,162995,-77515
16,20.4,110,401,162979,-77515
16,20.4,110,400,162978,-77515
16,20.4,110,401,162981,-77515
16,20.4,110,401,162995,-77515
16,20.4,110,398,162969,-77515
16,20.4,110,400,162976,-77515
16,20.4,110,401,162952,-77515
16,20.4,110,400,162954,-77515
16,20.4,110,398,163031,-77515
16,20.4,110,401,163024,-77515
16,20.4,110,399,163014,-77515
16,20.4,110,398,162997,-77515
16,20.4,110,400,162988,-77515
16,20.4,110,399,163013,-77515
16,20.4,110,399,163016,-77515
16,20.4,110,400,162995,-77515
16,20.4,110,401,162995,-77515
16,20.4,110,399,163007,-77515
16,20.4,110,399,163018,-77515
16,20.4,110,399,162960,-77515
16,20.4,110,399,162962,-77515
16,20.4,110,400,162994,-77515
16,20.4,110,399,163012,-77515
16,20.4,110,398,163007,-77515
16,20.4,110,400,162970,-77515
16,20.4,110,398,162953,-77515
16,20.4,110,397,162974,-77515
16,20.4,110,399,162977,-77515
16,20.4,110,399,162958,-77515
16,20.4,110,399,162938,-77515
16,20.4,110,397,162940,-77515
16,20.4,110,399,162950,-77515
16,20.4,110,399,162936,-77515
16,20.4,110,397,162942,-77515
16,20.4,110,399,162958,-77515
16,20.4,110,399,162989,-77515
16,20.4,110,396,163000,-77515
16,20.4,110,399,162979,-77515
16,20.4,110,399,162968,-77515
17,20.4,115,432,154426,-78006
17,20.4,115,432,168440,-78006
17,20.4,115,430,172184,-78006
17,20.4,115,429,172666,-78006
17,20.4,115,426,172749,-78007
17,20.4,115,427,172827,-78007
17,20.4,115,426,172878,-78007
17,20.4,115,426,172921,-78007
17,20.4,115,426,172925,-78007
17,20.4,115,424,172941,-78007
17,20.4,115,425,172967,-78007
17,20.4,115,424,172949,-78007
17,20.4,115,424,172973,-78007
17,20.4,115,424,173047,-78007
17,20.4,115,426,173026,-78007
17,20.4,115,424,172999,-78007
17,20.4,115,424,172981,-78007
17,20.4,115,424,173025,-78007
17,20.4,115,423,173017,-78007
17,20.4,115,424,172987,-78007
17,20.4,115,423,172988,-78007
17,20.4,115,423,173023,-78008
17,20.4,115,424,173012,-78008
17,20.4,115,426,172982,-78008
17,20.4,115,421,172980,-78008
17,20.4,115,424,172971,-78008
17,20.4,115,423,172952,-78008
17,20.4,115,423,172959,-78008
17,20.4,115,423,172958,-78008
17,20.4,115,421,172948,-78008
17,20.4,115,422,172950,-78008
17,20.4,115,422,172957,-78008
17,20.4,115,419,172961,-78008
17,20.4,115,422,172961,-78008
17,20.4,115,422,172964,-78008
17,20.4,115,421,172976,-78008
17,20.4,115,423,172950,-78008
17,20.4,115,422,172925,-78008
17,20.4,115,422,172918,-78008
17,20.4,115,422,172935,-78008
17,20.4,115,421,172949,-78008
17,20.4,115,422,172965,-78008
17,20.4,115,422,172959,-78008
17,20.4,115,421,172950,-78008
17,20.4,115,421,172943,-78008
17,20.4,115,423,172963,-78008
17,20.4,115,420,172953,-78008
17,20.4,115,422,172938,-78008
17,20.4,115,421,172948,-78008
17,20.4,115,420,172942,-78008
17,20.4,115,421,172900,-78008
17,20.4,115,421,172909,-78008
17,20.4,115,419,172906,-78008
17,20.4,115,422,172949,-78008
17,20.4,115,421,172947,-78008
17,20.4,115,419,172940,-78008
17,20.4,115,421,172916,-78008
17,20.4,115,421,172907,-78008
18,20.4,120,459,163500,-78576
18,20.4,120,459,178613,-78576
18,20.4,120,455,182988,-78576
18,20.4,120,454,183465,-78576
18,20.4,120,455,183617,-78576
18,20.4,120,454,183766,-78576
18,20.4,120,454,183851,-78577
18,20.4,120,452,183893,-78577
18,20.4,120,452,183929,-78577
18,20.4,120,452,183922,-78577
18,20.4,120,450,183894,-78577
18,20.4,120,452,183959,-78577
18,20.4,120,450,183963,-78577
18,20.4,120,451,183975,-78577
18,20.4,120,450,183998,-78577
18,20.4,120,451,184014,-78577
18,20.4,120,449,184011,-78577
18,20.4,120,449,183987,-78577
18,20.4,120,449,183993,-78577
18,20.4,120,448,184045,-78577
18,20.4,120,449,184031,-78577
18,20.4,120,448,184005,-78577
18,20.4,120,449,183996,-78577
18,20.4,120,446,184027,-78577
18,20.4,120,449,184041,-78577
18,20.4,120,446,184019,-78577
18,20.4,120,448,184001,-78577
18,20.4,120,446,184035,-78578
18,20.4,120,448,184041,-78578
18,20.4,120,446,184000,-78578
18,20.4,120,448,184012,-78578
18,20.4,120,446,184061,-78578
18,20.4,120,447,184023,-78578
18,20.4,120,447,184023,-78578
18,20.4,120,446,184030,-78578
18,20.4,120,446,184025,-78578
18,20.4,120,446,184038,-78578
18,20.4,120,445,184031,-78578
18,20.4,120,446,184027,-78578
18,20.4,120,446,184025,-78578
18,20.4,120,446,183996,-78578
18,20.4,120,444,183960,-78578
18,20.4,120,446,183984,-78578
18,20.4,120,446,184018,-78578
18,20.4,120,444,184028,-78578
18,20.4,120,445,184062,-78578
18,20.4,120,445,184052,-78578
18,20.4,120,445,184003,-78578
18,20.4,120,444,183978,-78578
18,20.4,120,444,183982,-78578
18,20.4,120,445,183989,-78578
18,20.4,120,445,183972,-78578
18,20.4,120,445,183974,-78578
18,20.4,120,445,183965,-78579
18,20.4,120,444,183966,-78579
18,20.4,120,445,183994,-78579
18,20.4,120,445,184007,-78579
18,20.4,120,445,183973,-78579
19,20.4,125,481,173387,-79030
19,20.4,125,480,187487,-79030
19,20.4,125,477,191721,-79031
19,20.4,125,475,192355,-79031
19,20.4,125,473,192572,-79031
19,20.4,125,473,192709,-79031
19,20.4,125,473,192806,-79031
19,20.4,125,471,192874,-79031
19,20.4,125,472,192922,-79031
19,20.4,125,471,192947,-79031
19,20.4,125,471,192906,-79031
19,20.4,125,470,192919,-79032
19,20.4,125,469,192928,-79032
19,20.4,125,470,192956,-79032
19,20.4,125,467,192994,-79032
19,20.4,125,468,192967,-79032
19,20.4,125,467,192988,-79032
19,20.4,125,468,192996,-79032
19,20.4,125,465,192979,-79032
19,20.4,125,468,192970,-79032
19,20.4,125,468,192987,-79032
19,20.4,125,467,193010,-79032
19,20.4,125,467,193026,-79032
19,20.4,125,467,193027,-79032
19,20.4,125,467,192983,-79033
19,20.4,125,469,193003,-79033
19,20.4,125,466,193005,-79033
19,20.4,125,466,192956,-79033
19,20.4,125,467,192953,-79033
19,20.4,125,466,192998,-79033
19,20.4,125,466,193019,-79033
19,20.4,125,466,192987,-79033
19,20.4,125,465,192996,-79033
19,20.4,125,468,192984,-79033
19,20.4,125,464,192965,-79033
19,20.4,125,466,192965,-79033
19,20.4,125,465,192949,-79033
19,20.4,125,466,192951,-79034
19,20.4,125,465,192946,-79034
19,20.4,125,465,192941,-79034
19,20.4,125,465,192977,-79034
19,20.4,125,465,192924,-79034
19,20.4,125,464,192905,-79034
19,20.4,125,465,192979,-79034
19,20.4,125,464,192987,-79034
19,20.4,125,463,192943,-79034
19,20.4,125,464,192967,-79034
19,20.4,125,465,192959,-79034
19,20.4,125,463,192966,-79034
19,20.4,125,465,192954,-79034
19,20.4,125,464,192949,-79034
19,20.4,125,464,192980,-79034
19,20.4,125,464,192964,-79034
19,20.4,125,465,192948,-79034
19,20.4,125,464,192949,-79034
19,20.4,125,464,192945,-79034
19,20.4,125,465,192943,-79034
19,20.4,125,465,192960,-79034
20,20.4,130,507,181201,-79613
20,20.4,130,506,196832,-79614
20,20.4,130,503,202809,-79614
20,20.4,130,502,203753,-79614
20,20.4,130,500,203978,-79615
20,20.4,130,500,204034,-79615
20,20.4,130,497,204075,-79615
20,20.4,130,498,204139,-79615
20,20.4,130,498,204181,-79615
20,20.4,130,497,204177,-79615
20,20.4,130,497,204190,-79615
20,20.4,130,496,204219,-79616
20,20.4,130,496,204233,-79616
20,20.4,130,496,204247,-79616
20,20.4,130,498,204249,-79616
20,20.4,130,494,204258,-79616
20,20.4,130,496,204237,-79616
20,20.4,130,494,204238,-79616
20,20.4,130,497,204290,-79616
20,20.4,130,494,204246,-79616
20,20.4,130,495,204247,-79616
20,20.4,130,493,204248,-79616
20,20.4,130,495,204250,-79616
20,20.4,130,493,204251,-79616
20,20.4,130,495,204183,-79616
20,20.4,130,494,204221,-79617
20,20.4,130,494,204230,-79617
20,20.4,130,495,204242,-79617
20,20.4,130,495,204219,-79617
20,20.4,130,495,204219,-79617
20,20.4,130,494,204199,-79617
20,20.4,130,495,204202,-79617
20,20.4,130,494,204245,-79617
20,20.4,130,494,204233,-79617
20,20.4,130,494,204232,-79617
20,20.4,130,495,204270,-79617
20,20.4,130,494,204257,-79617
20,20.4,130,494,204277,-79617
20,20.4,130,494,204236,-79617
20,20.4,130,494,204189,-79617
20,20.4,130,493,204237,-79617
20,20.4,130,493,204248,-79617
20,20.4,130,493,204248,-79617
20,20.4,130,494,204248,-79617
20,20.4,130,493,204235,-79617
20,20.4,130,494,204194,-79617
20,20.4,130,492,204206,-79617
20,20.4,130,494,204219,-79617
20,20.4,130,494,204209,-79617
20,20.4,130,493,204204,-79617
20,20.4,130,491,204218,-79617
20,20.4,130,493,204248,-79617
20,20.4,130,491,204226,-79617
20,20.4,130,493,204186,-79617
20,20.4,130,493,204189,-79617
20,20.4,130,493,204222,-79617
20,20.4,130,492,204220,-79617
20,20.4,130,493,204227,-79617
21,20.4,135,539,190981,-80513
21,20.4,135,536,206643,-80515
21,20.4,135,522,214076,-80519
21,20.4,135,514,215787,-80525
21,20.4,135,509,216057,-80557
21,20.4,135,509,216151,-80599
21,20.4,135,511,216220,-80777
21,20.4,135,527,216228,-80826
21,20.4,135,523,216112,-80826
21,20.4,135,520,216117,-80827
21,20.4,135,517,216208,-80827
21,20.4,135,518,216187,-80827
21,20.4,135,517,216178,-80827
21,20.4,135,515,216204,-80828
21,20.4,135,515,216227,-80828
21,20.4,135,514,216241,-80828
21,20.4,135,515,216210,-80828
21,20.4,135,514,216216,-80828
21,20.4,135,515,216235,-80828
21,20.4,135,515,216254,-80828
21,20.4,135,514,216264,-80828
21,20.4,135,514,216264,-80828
21,20.4,135,513,216208,-80828
21,20.4,135,514,216245,-80828
21,20.4,135,513,216282,-80829
21,20.4,135,513,216250,-80829
21,20.4,135,513,216218,-80829
21,20.4,135,513,216200,-80829
21,20.4,135,513,216182,-80829
21,20.4,135,512,216195,-80829
21,20.4,135,513,216231,-80829
21,20.4,135,512,216234,-80829
21,20.4,135,513,216230,-80829
21,20.4,135,510,216249,-80829
21,20.4,135,513,216223,-80829
21,20.4,135,512,216190,-80829
21,20.4,135,513,216231,-80829
21,20.4,135,512,216237,-80829
21,20.4,135,511,216240,-80829
21,20.4,135,513,216198,-80829
21,20.4,135,512,216187,-80829
21,20.4,135,513,216195,-80829
21,20.4,135,512,216202,-80829
21,20.4,135,510,216178,-80829
21,20.4,135,512,216197,-80829
21,20.4,135,511,216225,-80829
21,20.4,135,511,216184,-80829
21,20.4,135,514,216175,-80829
21,20.4,135,512,216203,-80829
21,20.4,135,512,216215,-80829
21,20.4,135,511,216214,-80829
21,20.4,135,511,216191,-80829
21,20.4,135,512,216167,-80829
21,20.4,135,511,216154,-80829
21,20.4,135,511,216177,-80829
21,20.4,135,510,216195,-80829
21,20.4,135,512,216207,-80830
21,20.4,135,512,216203,-80830
22,20.4,140,560,195750,-81641
22,20.4,140,560,212654,-81646
22,20.4,140,554,221799,-81648
22,20.4,140,554,223444,-81650
22,20.4,140,551,223705,-81652
22,20.4,140,551,223850,-81653
22,20.4,140,550,223913,-81654
22,20.4,140,549,223951,-81655
22,20.4,140,549,223962,-81656
22,20.4,140,548,223989,-81657
22,20.4,140,548,223990,-81657
22,20.4,140,548,224017,-81658
22,20.4,140,548,224019,-81658
22,20.4,140,547,224044,-81659
22,20.4,140,546,224040,-81659
22,20.4,140,546,224023,-81660
22,20.4,140,543,224051,-81660
22,20.4,140,546,224034,-81660
22,20.4,140,545,224006,-81660
22,20.4,140,545,224014,-81661
22,20.4,140,544,224083,-81661
22,20.4,140,546,224061,-81661
22,20.4,140,543,224042,-81661
22,20.4,140,546,224060,-81661
22,20.4,140,543,224067,-81662
22,20.4,140,545,224041,-81662
22,20.4,140,543,224052,-81662
22,20.4,140,546,224066,-81662
22,20.4,140,543,224064,-81662
22,20.4,140,545,224009,-81662
22,20.4,140,544,224007,-81662
22,20.4,140,545,224028,-81663
22,20.4,140,543,224012,-81663
22,20.4,140,544,224019,-81663
22,20.4,140,542,224046,-81663
22,20.4,140,544,224070,-81663
22,20.4,140,541,224048,-81663
22,20.4,140,543,224018,-81663
22,20.4,140,543,224011,-81663
22,20.4,140,542,223993,-81663
22,20.4,140,542,224014,-81663
22,20.4,140,544,223981,-81663
22,20.4,140,543,223968,-81664
22,20.4,140,544,224006,-81664
22,20.4,140,543,224013,-81664
22,20.4,140,543,224006,-81664
22,20.4,140,543,223993,-81664
22,20.4,140,543,224009,-81664
22,20.4,140,543,224030,-81664
22,20.4,140,543,224006,-81664
22,20.4,140,543,223981,-81664
22,20.4,140,543,224032,-81664
22,20.4,140,543,224048,-81664
22,20.4,140,542,224023,-81664
22,20.4,140,542,223996,-81664
22,20.4,140,542,223978,-81664
22,20.4,140,542,223959,-81664
22,20.4,140,543,223974,-81664
23,20.4,145,584,207334,-82400
23,20.4,145,585,223954,-82404
23,20.4,145,577,231360,-82408
23,20.4,145,573,232652,-82414
23,20.4,145,569,232927,-82419
23,20.4,145,570,233001,-82425
23,20.4,145,569,233068,-82429
23,20.4,145,568,233122,-82432
23,20.4,145,566,233170,-82435
23,20.4,145,566,233186,-82439
23,20.4,145,566,233176,-82442
23,20.4,145,566,233219,-82445
23,20.4,145,563,233246,-82447
23,20.4,145,565,233249,-82448
23,20.4,145,565,233226,-82449
23,20.4,145,564,233197,-82450
23,20.4,145,565,233195,-82451
23,20.4,145,564,233176,-82452
23,20.4,145,564,233215,-82452
23,20.4,145,564,233227,-82453
23,20.4,145,562,233234,-82453
23,20.4,145,564,233261,-82454
23,20.4,145,562,233252,-82454
23,20.4,145,564,233255,-82455
23,20.4,145,561,233264,-82455
23,20.4,145,563,233213,-82455
23,20.4,145,563,233217,-82456
23,20.4,145,563,233226,-82456
23,20.4,145,562,233198,-82456
23,20.4,145,562,233185,-82457
23,20.4,145,562,233184,-82457
23,20.4,145,562,233183,-82457
23,20.4,145,562,233188,-82457
23,20.4,145,561,233170,-82458
23,20.4,145,562,233208,-82458
23,20.4,145,560,233254,-82458
23,20.4,145,562,233236,-82458
23,20.4,145,559,233261,-82459
23,20.4,145,562,233258,-82459
23,20.4,145,560,233199,-82459
23,20.4,145,562,233159,-82459
23,20.4,145,561,233184,-82459
23,20.4,145,562,233229,-82459
23,20.4,145,561,233189,-82460
23,20.4,145,561,233186,-82460
23,20.4,145,561,233196,-82460
23,20.4,145,561,233181,-82460
23,20.4,145,559,233218,-82460
23,20.4,145,562,233184,-82461
23,20.4,145,561,233205,-82461
23,20.4,145,560,233205,-82461
23,20.4,145,561,233198,-82461
23,20.4,145,560,233190,-82461
23,20.4,145,562,233210,-82461
23,20.4,145,559,233193,-82461
23,20.4,145,561,233180,-82462
23,20.4,145,560,233150,-82462
23,20.4,145,559,233161,-82462
24,20.4,150,606,212305,-83744
24,20.4,150,605,228144,-83752
24,20.4,150,586,236675,-83754
24,20.4,150,576,238765,-83756
24,20.4,150,572,239161,-83760
24,20.4,150,568,239289,-83766
24,20.4,150,567,239375,-83775
24,20.4,150,565,239411,-83793
24,20.4,150,567,239425,-84071
24,20.4,150,594,239387,-84300
24,20.4,150,601,239355,-84300
24,20.4,150,596,239640,-84301
24,20.4,150,593,239980,-84301
24,20.4,150,589,240142,-84302
24,20.4,150,589,240209,-84302
24,20.4,150,588,240248,-84303
24,20.4,150,585,240295,-84303
24,20.4,150,586,240391,-84303
24,20.4,150,583,240444,-84304
24,20.4,150,584,240461,-84304
24,20.4,150,583,240496,-84304
24,20.4,150,582,240490,-84304
24,20.4,150,580,240533,-84305
24,20.4,150,582,240527,-84305
24,20.4,150,580,240569,-84305
24,20.4,150,581,240551,-84305
24,20.4,150,580,240503,-84306
24,20.4,150,580,240519,-84306
24,20.4,150,581,240556,-84306
24,20.4,150,580,240570,-84306
24,20.4,150,580,240556,-84306
24,20.4,150,578,240567,-84307
24,20.4,150,579,240563,-84307
24,20.4,150,579,240562,-84307
24,20.4,150,579,240596,-84307
24,20.4,150,577,240616,-84307
24,20.4,150,580,240626,-84308
24,20.4,150,579,240596,-84308
24,20.4,150,579,240555,-84308
24,20.4,150,579,240569,-84308
24,20.4,150,579,240586,-84308
24,20.4,150,579,240564,-84308
24,20.4,150,579,240551,-84309
24,20.4,150,577,240579,-84309
24,20.4,150,578,240631,-84309
24,20.4,150,579,240616,-84309
24,20.4,150,575,240609,-84309
24,20.4,150,578,240601,-84309
24,20.4,150,578,240600,-84309
24,20.4,150,579,240621,-84310
24,20.4,150,579,240618,-84310
24,20.4,150,579,240607,-84310
24,20.4,150,577,240592,-84310
24,20.4,150,579,240617,-84310
24,20.4,150,576,240603,-84310
24,20.4,150,579,240552,-84310
24,20.4,150,578,240581,-84310
24,20.4,150,580,240609,-84311
25,20.4,155,630,215578,-85231
25,20.4,155,629,233331,-85231
25,20.4,155,624,245507,-85231
25,20.4,155,621,248955,-85232
25,20.4,155,616,249520,-85232
25,20.4,155,616,249752,-85232
25,20.4,155,615,249867,-85233
25,20.4,155,614,249959,-85233
25,20.4,155,614,249991,-85233
25,20.4,155,610,250022,-85233
25,20.4,155,612,250041,-85234
25,20.4,155,611,250056,-85234
25,20.4,155,610,250083,-85234
25,20.4,155,610,250085,-85234
25,20.4,155,609,250081,-85234
25,20.4,155,608,250084,-85234
25,20.4,155,609,250125,-85235
25,20.4,155,607,250126,-85235
25,20.4,155,608,250114,-85235
25,20.4,155,607,250136,-85235
25,20.4,155,608,250141,-85235
25,20.4,155,608,250121,-85236
25,20.4,155,607,250149,-85236
25,20.4,155,606,250166,-85236
25,20.4,155,607,250145,-85236
25,20.4,155,606,250153,-85236
25,20.4,155,605,250158,-85236
25,20.4,155,607,250143,-85236
25,20.4,155,605,250154,-85236
25,20.4,155,606,250147,-85236
25,20.4,155,604,250157,-85237
25,20.4,155,606,250145,-85237
25,20.4,155,606,250171,-85237
25,20.4,155,614,250175,-85237
25,20.4,155,605,250153,-85237
25,20.4,155,602,250160,-85237
25,20.4,155,605,250140,-85237
25,20.4,155,605,250140,-85238
25,20.4,155,604,250160,-85238
25,20.4,155,603,250130,-85238
25,20.4,155,605,250110,-85238
25,20.4,155,605,250129,-85238
25,20.4,155,605,250119,-85238
25,20.4,155,604,250146,-85238
25,20.4,155,602,250116,-85238
25,20.4,155,607,250064,-85238
25,20.4,155,605,250079,-85238
25,20.4,155,604,250109,-85238
25,20.4,155,604,250147,-85238
25,20.4,155,604,250146,-85238
25,20.4,155,604,250111,-85239
25,20.4,155,604,250109,-85239
25,20.4,155,604,250114,-85239
25,20.4,155,604,250110,-85239
25,20.4,155,603,250102,-85239
25,20.4,155,605,250139,-85239
25,20.4,155,603,250129,-85239
25,20.4,155,603,250112,-85239
26,20.4,160,648,220823,-86169
26,20.4,160,647,240125,-86169
26,20.4,160,641,252477,-86170
26,20.4,160,639,255629,-86170
26,20.4,160,638,256241,-86171
26,20.4,160,635,256475,-86171
26,20.4,160,636,256661,-86172
26,20.4,160,635,256758,-86172
26,20.4,160,634,256845,-86172
26,20.4,160,634,256874,-86172
26,20.4,160,634,256859,-86173
26,20.4,160,632,256887,-86173
26,20.4,160,633,256898,-86173
26,20.4,160,632,256982,-86174
26,20.4,160,632,256977,-86174
26,20.4,160,632,256991,-86174
26,20.4,160,631,257017,-86174
26,20.4,160,633,257002,-86175
26,20.4,160,630,256987,-86175
26,20.4,160,629,256982,-86175
26,20.4,160,630,256985,-86175
26,20.4,160,630,257000,-86175
26,20.4,160,630,257023,-86176
26,20.4,160,630,257036,-86176
26,20.4,160,630,257007,-86176
26,20.4,160,629,257006,-86176
26,20.4,160,630,256996,-86176
26,20.4,160,628,257007,-86176
26,20.4,160,629,257036,-86176
26,20.4,160,629,257029,-86177
26,20.4,160,629,257019,-86177
26,20.4,160,629,257004,-86177
26,20.4,160,628,257052,-86177
26,20.4,160,628,257065,-86178
26,20.4,160,628,257058,-86178
26,20.4,160,628,257021,-86178
26,20.4,160,627,257068,-86178
26,20.4,160,629,257070,-86178
26,20.4,160,626,257070,-86179
26,20.4,160,627,257055,-86179
26,20.4,160,628,257066,-86179
26,20.4,160,627,257043,-86179
26,20.4,160,627,257034,-86180
26,20.4,160,627,257033,-86180
26,20.4,160,627,257072,-86180
26,20.4,160,627,257095,-86180
26,20.4,160,627,257063,-86180
26,20.4,160,626,257036,-86180
26,20.4,160,627,257015,-86180
26,20.4,160,626,257037,-86181
26,20.4,160,624,257045,-86181
26,20.4,160,627,257024,-86181
26,20.4,160,626,257019,-86181
26,20.4,160,627,257047,-86181
26,20.4,160,626,257056,-86181
26,20.4,160,626,257007,-86182
26,20.4,160,626,257006,-86182
26,20.4,160,627,257064,-86182
27,20.4,165,656,232786,-86590
27,20.4,165,654,251291,-86591
27,20.4,165,653,259312,-86591
27,20.4,165,650,260927,-86591
27,20.4,165,649,261335,-86591
27,20.4,165,648,261511,-86591
27,20.4,165,647,261646,-86591
27,20.4,165,646,261737,-86591
27,20.4,165,645,261753,-86591
27,20.4,165,645,261813,-86591
27,20.4,165,644,261856,-86592
27,20.4,165,643,261822,-86592
27,20.4,165,643,261826,-86592
27,20.4,165,643,261885,-86592
27,20.4,165,642,261886,-86592
27,20.4,165,642,261911,-86592
27,20.4,165,642,261936,-86592
27,20.4,165,640,261939,-86592
27,20.4,165,641,261930,-86592
27,20.4,165,641,261921,-86592
27,20.4,165,640,261924,-86592
27,20.4,165,641,261934,-86592
27,20.4,165,639,261962,-86592
27,20.4,165,640,261991,-86592
27,20.4,165,641,261977,-86592
27,20.4,165,640,261964,-86592
27,20.4,165,640,261958,-86592
27,20.4,165,640,261922,-86592
27,20.4,165,639,261932,-86592
27,20.4,165,639,261963,-86592
27,20.4,165,639,261984,-86592
27,20.4,165,639,261969,-86592
27,20.4,165,638,261977,-86592
27,20.4,165,638,261969,-86592
27,20.4,165,638,261956,-86592
27,20.4,165,638,261949,-86592
27,20.4,165,639,261989,-86592
27,20.4,165,638,262006,-86592
27,20.4,165,637,261981,-86592
27,20.4,165,638,261979,-86593
27,20.4,165,639,261999,-86593
27,20.4,165,638,261995,-86593
27,20.4,165,638,261936,-86593
27,20.4,165,638,261945,-86593
27,20.4,165,636,261935,-86593
27,20.4,165,636,261935,-86593
27,20.4,165,636,261964,-86593
27,20.4,165,637,261970,-86593
27,20.4,165,636,261964,-86593
27,20.4,165,636,261961,-86593
27,20.4,165,637,261982,-86593
27,20.4,165,638,261959,-86593
27,20.4,165,637,261959,-86593
27,20.4,165,637,261967,-86593
27,20.4,165,637,261975,-86593
27,20.4,165,637,261986,-86593
27,20.4,165,637,261999,-86593
27,20.4,165,636,262018,-86593
28,20.4,170,676,238376,-87106
28,20.4,170,676,257711,-87107
28,20.4,170,671,267376,-87107
28,20.4,170,669,269243,-87107
28,20.4,170,667,269639,-87107
28,20.4,170,666,269816,-87107
28,20.4,170,665,269885,-87108
28,20.4,170,663,269956,-87108
28,20.4,170,664,270002,-87108
28,20.4,170,662,270017,-87108
28,20.4,170,663,270025,-87108
28,20.4,170,662,270076,-87108
