Measured Distance (mm),Nominal Distance (mm),PWM Value,Force Reading (Counts),Encoder Value (Pulses)
18.7,19,150,524,-66191
18.7,19,150,525,-66191
18.7,19,150,525,-66191
18.7,19,150,525,-66191
18.7,19,150,524,-66191
18.7,19,150,525,-66191
18.7,19,150,526,-66191
18.7,19,150,523,-66191
18.7,19,150,524,-66191
18.7,19,150,525,-66191
18.7,19,150,524,-66191
18.7,19,150,525,-66191
18.7,19,150,523,-66191
18.7,19,150,525,-66191
18.7,19,150,523,-66191
18.7,19,150,525,-66191
18.7,19,150,525,-66191
18.7,19,150,525,-66191
18.7,19,150,525,-66191
18.7,19,150,524,-66191
18.7,19,150,525,-66191
18.7,19,150,523,-66191
18.7,19,150,525,-66191
18.7,19,150,523,-66191
18.7,19,150,525,-66191
18.7,19,150,525,-66191
18.7,19,150,524,-66191
18.7,19,150,524,-66191
18.7,19,150,524,-66191
18.7,19,150,525,-66191
18.7,19,150,522,-66191
18.7,19,150,526,-66191
18.7,19,150,524,-66191
18.7,19,150,524,-66191
18.7,19,150,524,-66191
18.7,19,150,523,-66191
18.7,19,150,524,-66191
18.7,19,150,524,-66191
18.7,19,150,524,-66191
18.7,19,180,625,-68328
18.7,19,180,627,-68328
18.7,19,180,626,-68328
18.7,19,180,626,-68328
18.7,19,180,626,-68328
18.7,19,180,627,-68328
18.7,19,180,627,-68328
18.7,19,180,626,-68328
18.7,19,180,626,-68328
18.7,19,180,626,-68328
18.7,19,180,627,-68328
18.7,19,180,625,-68328
18.7,19,180,628,-68328
18.7,19,180,627,-68328
18.7,19,180,627,-68328
18.7,19,180,627,-68328
18.7,19,180,626,-68328
18.7,19,180,627,-68328
18.7,19,180,624,-68328
18.7,19,180,626,-68328
18.7,19,180,627,-68328
18.7,19,180,626,-68328
18.7,19,180,626,-68328
18.7,19,180,626,-68328
18.7,19,180,626,-68328
18.7,19,180,625,-68328
18.7,19,180,625,-68328
18.7,19,180,625,-68328
18.7,19,180,626,-68328
18.7,19,180,626,-68328
18.7,19,180,625,-68328
18.7,19,180,626,-68328
18.7,19,180,624,-68328
18.7,19,180,626,-68328
18.7,19,180,624,-68328
18.7,19,180,625,-68328
18.7,19,180,627,-68328
18.7,19,180,615,-68328
18.7,19,180,626,-68328
18.7,19,180,620,-68328
18.7,19,180,625,-68328
18.7,19,180,625,-68328
18.7,19,180,626,-68328
18.7,19,180,625,-68328
18.7,19,180,625,-68328
18.7,19,180,626,-68328
18.7,19,180,625,-68328
18.7,19,180,626,-68328
18.7,19,180,624,-68328
18.7,19,180,625,-68328
18.7,19,210,707,-69997
18.7,19,210,708,-69997
18.7,19,210,706,-69997
18.7,19,210,708,-69997
18.7,19,210,708,-69997
18.7,19,210,708,-69997
18.7,19,210,707,-69997
18.7,19,210,709,-69997
18.7,19,210,708,-69997
18.7,19,210,706,-69997
18.7,19,210,708,-69997
18.7,19,210,706,-69997
18.7,19,210,707,-69997
18.7,19,210,707,-69997
18.7,19,210,707,-69997
18.7,19,210,707,-69997
18.7,19,210,707,-69997
18.7,19,210,707,-69997
18.7,19,210,705,-69997
18.7,19,210,707,-69997
18.7,19,210,707,-69997
18.7,19,210,707,-69997
18.7,19,210,706,-69997
18.7,19,210,706,-69997
18.7,19,210,707,-69997
18.7,19,210,706,-69997
18.7,19,210,707,-69997
18.7,19,210,701,-69997
18.7,19,210,707,-69997
18.7,19,210,707,-69997
18.7,19,210,706,-69997
18.7,19,210,707,-69997
18.7,19,210,706,-69997
18.7,19,210,707,-69997
18.7,19,210,705,-69997
18.7,19,210,706,-69997
18.7,19,210,706,-69997
18.7,19,210,706,-69997
18.7,19,210,705,-69997
18.7,19,210,706,-69997
18.7,19,210,707,-69997
18.7,19,210,705,-69997
18.7,19,210,706,-69997
18.7,19,210,706,-69997
18.7,19,210,705,-69997
18.7,19,210,706,-69997
18.7,19,210,707,-69997
18.7,19,210,706,-69997
18.7,19,210,705,-69997
18.7,19,210,707,-69997
18.7,19,225,750,-70848
18.7,19,225,751,-70848
18.7,19,225,751,-70848
18.7,19,225,751,-70848
18.7,19,225,750,-70848
18.7,19,225,751,-70848
18.7,19,225,750,-70848
18.7,19,225,751,-70848
18.7,19,225,750,-70848
18.7,19,225,750,-70848
18.7,19,225,751,-70848
18.7,19,225,750,-70848
18.7,19,225,749,-70848
18.7,19,225,749,-70848
18.7,19,225,751,-70848
18.7,19,225,751,-70848
18.7,19,225,750,-70848
18.7,19,225,751,-70848
18.7,19,225,750,-70848
18.7,19,225,751,-70848
18.7,19,225,749,-70848
18.7,19,225,751,-70848
18.7,19,225,750,-70848
18.7,19,225,750,-70848
18.7,19,225,750,-70848
18.7,19,225,750,-70848
18.7,19,225,750,-70848
18.7,19,225,749,-70848
18.7,19,225,750,-70848
18.7,19,225,750,-70848
18.7,19,225,750,-70848
18.7,19,225,750,-70848
18.7,19,225,750,-70848
18.7,19,225,749,-70848
18.7,19,225,750,-70848
18.7,19,225,749,-70848
18.7,19,225,749,-70848
18.7,19,225,749,-70848
18.7,19,225,749,-70848
18.7,19,225,749,-70848
18.7,19,225,750,-70848
18.7,19,225,749,-70848
18.7,19,225,750,-70848
18.7,19,225,748,-70848
18.7,19,225,751,-70848
18.7,19,225,749,-70848
18.7,19,225,750,-70848
18.7,19,225,750,-70848
18.7,19,225,749,-70848
18.7,19,225,750,-70848
16.8,17,60,237,-65168
16.8,17,60,239,-65168
16.8,17,60,237,-65168
16.8,17,60,239,-65168
16.8,17,60,240,-65168
16.8,17,60,236,-65168
16.8,17,60,239,-65168
16.8,17,60,240,-65168
16.8,17,60,235,-65168
16.8,17,60,241,-65168
16.8,17,60,241,-65168
16.8,17,60,240,-65168
16.8,17,60,241,-65168
16.8,17,60,237,-65168
16.8,17,60,240,-65168
16.8,17,60,238,-65168
16.8,17,60,239,-65168
16.8,17,60,241,-65168
16.8,17,60,236,-65168
16.8,17,60,238,-65168
16.8,17,60,239,-65168
16.8,17,60,236,-65168
16.8,17,60,240,-65168
16.8,17,60,240,-65168
16.8,17,60,236,-65168
16.8,17,60,241,-65168
16.8,17,60,241,-65168
16.8,17,60,234,-65168
16.8,17,60,242,-65168
16.8,17,60,241,-65168
16.8,17,60,241,-65168
16.8,17,60,241,-65168
16.8,17,60,237,-65168
16.8,17,60,240,-65168
16.8,17,60,237,-65168
16.8,17,60,240,-65168
16.8,17,60,241,-65168
16.8,17,60,243,-65168
16.8,17,60,238,-65168
16.8,17,60,239,-65168
16.8,17,60,237,-65168
16.8,17,60,238,-65168
16.8,17,60,239,-65168
16.8,17,60,237,-65168
16.8,17,60,235,-65168
16.8,17,60,240,-65168
16.8,17,60,232,-65168
16.8,17,60,238,-65168
16.8,17,60,242,-65168
16.8,17,60,235,-65168
16.8,17,90,284,-63987
16.8,17,90,286,-63987
16.8,17,90,284,-63987
16.8,17,90,285,-63987
16.8,17,90,285,-63987
16.8,17,90,287,-63987
16.8,17,90,285,-63987
16.8,17,90,284,-63987
16.8,17,90,285,-63987
16.8,17,90,286,-63987
16.8,17,90,286,-63987
16.8,17,90,284,-63987
16.8,17,90,282,-63987
16.8,17,90,284,-63987
16.8,17,90,284,-63987
16.8,17,90,286,-63987
16.8,17,90,284,-63987
16.8,17,90,284,-63987
16.8,17,90,283,-63987
16.8,17,90,284,-63987
16.8,17,90,285,-63987
16.8,17,90,285,-63987
16.8,17,90,285,-63987
16.8,17,90,285,-63987
16.8,17,90,283,-63987
16.8,17,90,284,-63987
16.8,17,90,284,-63987
16.8,17,90,285,-63987
16.8,17,90,284,-63987
16.8,17,90,284,-63987
16.8,17,90,284,-63987
16.8,17,90,286,-63987
16.8,17,90,284,-63987
16.8,17,90,284,-63987
16.8,17,90,282,-63987
16.8,17,90,286,-63987
16.8,17,90,284,-63987
16.8,17,90,284,-63987
16.8,17,90,284,-63987
16.8,17,90,282,-63987
16.8,17,90,283,-63987
16.8,17,90,285,-63987
16.8,17,90,283,-63987
16.8,17,90,284,-63987
16.8,17,90,283,-63987
16.8,17,90,283,-63987
16.8,17,90,284,-63987
16.8,17,90,285,-63987
16.8,17,90,284,-63987
16.8,17,90,282,-63987
16.8,17,120,394,-65930
16.8,17,120,395,-65930
16.8,17,120,394,-65930
16.8,17,120,393,-65930
16.8,17,120,393,-65930
16.8,17,120,393,-65930
16.8,17,120,395,-65930
16.8,17,120,393,-65930
16.8,17,120,394,-65930
16.8,17,120,393,-65930
16.8,17,120,394,-65930
16.8,17,120,393,-65930
16.8,17,120,394,-65930
16.8,17,120,394,-65930
16.8,17,120,391,-65930
16.8,17,120,394,-65930
16.8,17,120,393,-65930
16.8,17,120,393,-65930
16.8,17,120,394,-65930
16.8,17,120,394,-65930
16.8,17,120,394,-65930
16.8,17,120,393,-65930
16.8,17,120,394,-65930
16.8,17,120,392,-65930
16.8,17,120,393,-65930
16.8,17,120,393,-65930
16.8,17,120,393,-65930
16.8,17,120,394,-65930
16.8,17,120,392,-65930
16.8,17,120,394,-65930
16.8,17,120,394,-65930
16.8,17,120,393,-65930
16.8,17,120,394,-65930
16.8,17,120,393,-65930
16.8,17,120,394,-65930
16.8,17,120,392,-65930
16.8,17,120,392,-65930
16.8,17,120,394,-65930
16.8,17,120,394,-65930
16.8,17,120,394,-65930
16.8,17,120,392,-65930
16.8,17,120,394,-65930
16.8,17,120,391,-65930
16.8,17,120,393,-65930
16.8,17,120,393,-65930
16.8,17,120,392,-65930
16.8,17,120,393,-65930
16.8,17,120,392,-65930
16.8,17,120,393,-65930
16.8,17,120,393,-65930
16.8,17,150,485,-67649
16.8,17,150,486,-67649
16.8,17,150,485,-67649
16.8,17,150,486,-67649
16.8,17,150,485,-67649
16.8,17,150,485,-67649
16.8,17,150,485,-67649
16.8,17,150,485,-67649
16.8,17,150,485,-67649
16.8,17,150,485,-67649
16.8,17,150,486,-67649
16.8,17,150,483,-67649
16.8,17,150,487,-67649
16.8,17,150,486,-67649
16.8,17,150,486,-67649
16.8,17,150,485,-67649
16.8,17,150,485,-67649
16.8,17,150,485,-67649
16.8,17,150,484,-67649
16.8,17,150,484,-67649
16.8,17,150,486,-67649
16.8,17,150,485,-67649
16.8,17,150,486,-67649
16.8,17,150,484,-67649
16.8,17,150,485,-67649
16.8,17,150,485,-67649
16.8,17,150,484,-67649
16.8,17,150,486,-67649
16.8,17,150,484,-67649
16.8,17,150,486,-67649
16.8,17,150,483,-67649
16.8,17,150,485,-67649
16.8,17,150,485,-67649
16.8,17,150,486,-67649
16.8,17,150,485,-67649
16.8,17,150,485,-67649
16.8,17,150,485,-67649
16.8,17,150,484,-67649
16.8,17,150,485,-67649
16.8,17,150,485,-67649
16.8,17,150,485,-67649
16.8,17,150,485,-67649
16.8,17,150,481,-67649
16.8,17,150,484,-67649
16.8,17,150,484,-67649
16.8,17,150,485,-67649
16.8,17,150,485,-67649
16.8,17,150,485,-67649
16.8,17,150,484,-67649
16.8,17,150,484,-67649
16.8,17,180,578,-69595
16.8,17,180,579,-69595
16.8,17,180,576,-69595
16.8,17,180,578,-69595
16.8,17,180,578,-69595
16.8,17,180,578,-69595
16.8,17,180,577,-69595
16.8,17,180,577,-69595
16.8,17,180,577,-69595
16.8,17,180,577,-69595
16.8,17,180,578,-69595
16.8,17,180,577,-69595
16.8,17,180,577,-69595
16.8,17,180,577,-69595
16.8,17,180,577,-69595
16.8,17,180,578,-69595
16.8,17,180,576,-69595
16.8,17,180,576,-69595
16.8,17,180,578,-69595
16.8,17,180,577,-69595
16.8,17,180,577,-69595
16.8,17,180,576,-69595
16.8,17,180,578,-69595
16.8,17,180,577,-69595
16.8,17,180,576,-69595
16.8,17,180,576,-69595
16.8,17,180,576,-69595
16.8,17,180,576,-69595
16.8,17,180,576,-69595
16.8,17,180,577,-69595
16.8,17,180,577,-69595
16.8,17,180,578,-69595
16.8,17,180,577,-69595
16.8,17,180,576,-69595
16.8,17,180,577,-69595
16.8,17,180,576,-69595
16.8,17,180,577,-69595
16.8,17,180,576,-69595
16.8,17,180,576,-69595
16.8,17,180,577,-69595
16.8,17,180,576,-69595
16.8,17,180,577,-69595
16.8,17,180,574,-69595
16.8,17,180,576,-69595
16.8,17,180,578,-69595
16.8,17,180,576,-69595
16.8,17,180,577,-69595
16.8,17,180,574,-69595
16.8,17,180,575,-69595
16.8,17,180,576,-69595
16.8,17,210,647,-71156
16.8,17,210,649,-71156
16.8,17,210,647,-71156
16.8,17,210,649,-71156
16.8,17,210,648,-71156
16.8,17,210,648,-71156
16.8,17,210,648,-71156
16.8,17,210,647,-71156
16.8,17,210,645,-71156
16.8,17,210,648,-71156
16.8,17,210,648,-71156
16.8,17,210,648,-71156
16.8,17,210,646,-71156
16.8,17,210,648,-71156
16.8,17,210,646,-71156
16.8,17,210,644,-71156
16.8,17,210,648,-71156
16.8,17,210,648,-71156
16.8,17,210,647,-71156
16.8,17,210,647,-71156
16.8,17,210,647,-71156
16.8,17,210,646,-71156
16.8,17,210,647,-71156
16.8,17,210,647,-71156
16.8,17,210,647,-71156
16.8,17,210,647,-71156
16.8,17,210,646,-71156
16.8,17,210,647,-71156
16.8,17,210,646,-71156
16.8,17,210,647,-71156
16.8,17,210,647,-71156
16.8,17,210,647,-71156
16.8,17,210,647,-71156
16.8,17,210,645,-71156
16.8,17,210,646,-71156
16.8,17,210,647,-71156
16.8,17,210,647,-71156
16.8,17,210,646,-71156
16.8,17,210,646,-71156
16.8,17,210,647,-71156
16.8,17,210,646,-71156
16.8,17,210,646,-71156
16.8,17,210,646,-71156
16.8,17,210,647,-71156
16.8,17,210,647,-71156
16.8,17,210,646,-71156
16.8,17,210,646,-71156
16.8,17,210,646,-71156
16.8,17,210,646,-71156
16.8,17,210,646,-71156
16.8,17,225,692,-72004
16.8,17,225,692,-72004
16.8,17,225,692,-72004
16.8,17,225,693,-72004
16.8,17,225,693,-72004
16.8,17,225,693,-72004
16.8,17,225,692,-72004
16.8,17,225,691,-72004
16.8,17,225,691,-72004
16.8,17,225,692,-72004
16.8,17,225,692,-72004
16.8,17,225,691,-72004
16.8,17,225,691,-72004
16.8,17,225,691,-72004
16.8,17,225,691,-72004
16.8,17,225,691,-72004
16.8,17,225,691,-72004
16.8,17,225,693,-72004
16.8,17,225,692,-72004
16.8,17,225,691,-72004
16.8,17,225,693,-72004
16.8,17,225,691,-72004
16.8,17,225,692,-72004
16.8,17,225,690,-72004
16.8,17,225,692,-72004
16.8,17,225,691,-72004
16.8,17,225,692,-72004
16.8,17,225,691,-72004
16.8,17,225,690,-72004
16.8,17,225,690,-72004
16.8,17,225,690,-72004
16.8,17,225,691,-72004
16.8,17,225,692,-72004
16.8,17,225,692,-72004
16.8,17,225,690,-72004
16.8,17,225,690,-72004
16.8,17,225,692,-72004
16.8,17,225,691,-72004
16.8,17,225,691,-72004
16.8,17,225,690,-72004
16.8,17,225,690,-72004
16.8,17,225,691,-72004
16.8,17,225,690,-72004
16.8,17,225,692,-72004
16.8,17,225,691,-72004
16.8,17,225,690,-72004
16.8,17,225,690,-72004
16.8,17,225,690,-72004
16.8,17,225,692,-72004
16.8,17,225,690,-72004
9,9,60,93,-69937
9,9,60,93,-69937
9,9,60,96,-69937
9,9,60,95,-69937
9,9,60,95,-69937
9,9,60,89,-69937
9,9,60,96,-69937
9,9,60,94,-69937
9,9,60,91,-69937
9,9,60,92,-69937
9,9,60,90,-69937
9,9,60,94,-69937
9,9,60,93,-69937
9,9,60,94,-69937
9,9,60,90,-69937
9,9,60,88,-69937
9,9,60,95,-69937
9,9,60,93,-69937
9,9,60,90,-69937
9,9,60,92,-69937
9,9,60,95,-69937
9,9,60,91,-69937
9,9,60,95,-69937
9,9,60,91,-69937
9,9,60,93,-69937
9,9,60,98,-69937
9,9,60,93,-69937
9,9,60,94,-69937
9,9,60,86,-69937
9,9,60,93,-69937
9,9,60,96,-69937
9,9,60,92,-69937
9,9,60,93,-69937
9,9,60,89,-69937
9,9,60,94,-69937
9,9,60,94,-69937
9,9,60,89,-69937
9,9,60,93,-69937
9,9,60,89,-69937
9,9,60,95,-69937
9,9,60,94,-69937
9,9,60,89,-69937
9,9,60,87,-69937
9,9,60,92,-69937
9,9,60,93,-69937
9,9,60,91,-69937
9,9,60,89,-69937
9,9,60,92,-69937
9,9,60,95,-69937
9,9,60,93,-69937
9,9,90,155,-69137
9,9,90,155,-69137
9,9,90,154,-69137
9,9,90,154,-69137
9,9,90,155,-69137
9,9,90,156,-69137
9,9,90,153,-69137
9,9,90,150,-69137
9,9,90,155,-69137
9,9,90,155,-69137
9,9,90,156,-69137
9,9,90,155,-69137
9,9,90,155,-69137
9,9,90,155,-69137
9,9,90,156,-69137
9,9,90,157,-69137
9,9,90,154,-69137
9,9,90,155,-69137
9,9,90,156,-69137
9,9,90,155,-69137
9,9,90,154,-69137
9,9,90,156,-69137
9,9,90,155,-69137
9,9,90,155,-69137
9,9,90,154,-69137
9,9,90,155,-69137
9,9,90,155,-69137
9,9,90,151,-69137
9,9,90,153,-69137
9,9,90,155,-69137
9,9,90,155,-69137
9,9,90,156,-69137
9,9,90,154,-69137
9,9,90,154,-69137
9,9,90,153,-69137
9,9,90,154,-69137
9,9,90,155,-69137
9,9,90,155,-69137
9,9,90,156,-69137
9,9,90,155,-69137
9,9,90,155,-69137
9,9,90,154,-69137
9,9,90,155,-69137
9,9,90,155,-69137
9,9,90,155,-69137
9,9,90,153,-69137
9,9,90,154,-69137
9,9,90,156,-69137
9,9,90,154,-69137
9,9,90,155,-69137
9,9,120,231,-70532
9,9,120,233,-70532
9,9,120,232,-70532
9,9,120,233,-70532
9,9,120,232,-70532
9,9,120,233,-70532
9,9,120,234,-70532
9,9,120,232,-70532
9,9,120,233,-70532
9,9,120,231,-70532
9,9,120,233,-70532
9,9,120,233,-70532
9,9,120,232,-70532
9,9,120,234,-70532
9,9,120,233,-70532
9,9,120,233,-70532
9,9,120,232,-70532
9,9,120,232,-70532
9,9,120,234,-70532
9,9,120,232,-70532
9,9,120,233,-70532
9,9,120,233,-70532
9,9,120,233,-70532
9,9,120,230,-70532
9,9,120,233,-70532
9,9,120,233,-70532
9,9,120,232,-70532
9,9,120,234,-70532
9,9,120,232,-70532
9,9,120,233,-70532
9,9,120,233,-70532
9,9,120,233,-70532
9,9,120,232,-70532
9,9,120,233,-70532
9,9,120,233,-70532
9,9,120,233,-70532
9,9,120,233,-70532
9,9,120,232,-70532
9,9,120,233,-70532
9,9,120,232,-70532
9,9,120,232,-70532
9,9,120,232,-70532
9,9,120,234,-70532
9,9,120,233,-70532
9,9,120,232,-70532
9,9,120,232,-70532
9,9,120,231,-70532
9,9,120,232,-70532
9,9,120,232,-70532
9,9,120,232,-70532
9,9,150,307,-71873
9,9,150,307,-71873
9,9,150,307,-71873
9,9,150,308,-71873
9,9,150,308,-71873
9,9,150,307,-71873
9,9,150,308,-71873
9,9,150,308,-71873
9,9,150,308,-71873
9,9,150,308,-71873
9,9,150,307,-71873
9,9,150,308,-71873
9,9,150,306,-71873
9,9,150,308,-71873
9,9,150,307,-71873
9,9,150,307,-71873
9,9,150,309,-71873
9,9,150,305,-71873
9,9,150,308,-71873
9,9,150,306,-71873
9,9,150,307,-71873
9,9,150,309,-71873
9,9,150,307,-71874
9,9,150,308,-71874
9,9,150,306,-71874
9,9,150,307,-71874
9,9,150,306,-71874
9,9,150,307,-71874
9,9,150,307,-71874
9,9,150,308,-71874
9,9,150,308,-71874
9,9,150,307,-71874
9,9,150,307,-71874
9,9,150,305,-71874
9,9,150,306,-71874
9,9,150,307,-71874
9,9,150,307,-71874
9,9,150,307,-71874
9,9,150,307,-71874
9,9,150,306,-71874
9,9,150,306,-71874
9,9,150,307,-71874
9,9,150,308,-71874
9,9,150,307,-71874
9,9,150,307,-71874
9,9,150,306,-71874
9,9,150,309,-71874
9,9,150,304,-71874
9,9,150,307,-71874
9,9,150,308,-71874
9,9,180,343,-72937
9,9,180,345,-72937
9,9,180,346,-72937
9,9,180,345,-72937
9,9,180,346,-72937
9,9,180,345,-72937
9,9,180,345,-72937
9,9,180,344,-72937
9,9,180,345,-72937
9,9,180,346,-72937
9,9,180,345,-72937
9,9,180,345,-72937
9,9,180,346,-72937
9,9,180,346,-72938
9,9,180,343,-72938
9,9,180,345,-72938
9,9,180,346,-72938
9,9,180,346,-72938
9,9,180,345,-72938
9,9,180,345,-72938
9,9,180,345,-72938
9,9,180,344,-72938
9,9,180,346,-72938
9,9,180,344,-72938
9,9,180,344,-72938
9,9,180,345,-72938
9,9,180,344,-72938
9,9,180,345,-72938
9,9,180,346,-72938
9,9,180,345,-72938
9,9,180,344,-72938
9,9,180,345,-72938
9,9,180,345,-72938
9,9,180,344,-72938
9,9,180,345,-72938
9,9,180,346,-72938
9,9,180,346,-72938
9,9,180,344,-72938
9,9,180,344,-72938
9,9,180,346,-72938
9,9,180,345,-72938
9,9,180,345,-72938
9,9,180,345,-72938
9,9,180,345,-72938
9,9,180,344,-72938
9,9,180,344,-72938
9,9,180,345,-72938
9,9,180,344,-72938
9,9,180,346,-72938
9,9,180,344,-72938
9,9,210,404,-74023
9,9,210,404,-74023
9,9,210,404,-74023
9,9,210,403,-74023
9,9,210,404,-74023
9,9,210,402,-74023
9,9,210,404,-74023
9,9,210,405,-74023
9,9,210,404,-74023
9,9,210,404,-74023
9,9,210,403,-74023
9,9,210,404,-74023
9,9,210,403,-74023
9,9,210,404,-74023
9,9,210,404,-74023
9,9,210,404,-74023
9,9,210,404,-74023
9,9,210,403,-74023
9,9,210,403,-74023
9,9,210,403,-74023
9,9,210,404,-74023
9,9,210,403,-74023
9,9,210,403,-74023
9,9,210,404,-74024
9,9,210,403,-74024
9,9,210,404,-74024
9,9,210,402,-74024
9,9,210,404,-74024
9,9,210,402,-74024
9,9,210,404,-74024
9,9,210,403,-74024
9,9,210,403,-74024
9,9,210,404,-74024
9,9,210,403,-74024
9,9,210,403,-74024
9,9,210,402,-74024
9,9,210,405,-74024
9,9,210,403,-74024
9,9,210,403,-74024
9,9,210,404,-74024
9,9,210,403,-74024
9,9,210,404,-74024
9,9,210,402,-74024
9,9,210,404,-74024
9,9,210,402,-74024
9,9,210,403,-74024
9,9,210,403,-74024
9,9,210,402,-74024
9,9,210,403,-74024
9,9,210,402,-74024
9,9,225,429,-74628
9,9,225,431,-74628
9,9,225,430,-74628
9,9,225,430,-74628
9,9,225,430,-74628
9,9,225,432,-74628
9,9,225,429,-74628
9,9,225,430,-74628
9,9,225,430,-74628
9,9,225,431,-74628
9,9,225,431,-74628
9,9,225,430,-74628
9,9,225,431,-74628
9,9,225,429,-74628
9,9,225,431,-74628
9,9,225,428,-74628
9,9,225,430,-74628
9,9,225,430,-74628
9,9,225,430,-74628
9,9,225,430,-74628
9,9,225,430,-74628
9,9,225,430,-74628
9,9,225,428,-74628
9,9,225,431,-74628
9,9,225,430,-74628
9,9,225,432,-74628
9,9,225,430,-74628
9,9,225,429,-74628
9,9,225,430,-74628
9,9,225,428,-74628
9,9,225,430,-74628
9,9,225,432,-74628
9,9,225,429,-74628
9,9,225,431,-74628
9,9,225,429,-74628
9,9,225,431,-74628
9,9,225,428,-74628
9,9,225,429,-74628
9,9,225,431,-74628
9,9,225,431,-74628
9,9,225,432,-74628
9,9,225,430,-74628
9,9,225,430,-74628
9,9,225,427,-74628
9,9,225,431,-74628
9,9,225,430,-74628
9,9,225,430,-74628
9,9,225,431,-74628
9,9,225,429,-74628
9,9,225,430,-74628
