Measured Distance (mm),Nominal Distance (mm),PWM Value,Force Reading (Counts),Encoder Value (Pulses)
16.8,17,225,686,-72070
16.8,17,225,687,-72070
16.8,17,225,686,-72070
16.8,17,225,686,-72070
16.8,17,225,687,-72070
16.8,17,225,686,-72070
16.8,17,225,686,-72070
16.8,17,225,687,-72070
16.8,17,225,686,-72070
16.8,17,225,687,-72070
16.8,17,225,687,-72070
16.8,17,225,685,-72070
15,15,60,211,-66554
15,15,60,209,-66554
15,15,60,206,-66554
15,15,60,205,-66554
15,15,60,209,-66554
15,15,60,207,-66554
15,15,60,206,-66554
15,15,60,207,-66554
15,15,60,207,-66554
15,15,60,206,-66554
15,15,60,210,-66554
15,15,60,204,-66554
15,15,60,208,-66554
15,15,60,206,-66554
15,15,60,207,-66554
15,15,60,205,-66554
15,15,60,208,-66554
15,15,60,208,-66554
15,15,60,206,-66554
15,15,60,206,-66554
15,15,60,208,-66554
15,15,60,204,-66554
15,15,60,211,-66554
15,15,60,208,-66554
15,15,60,201,-66554
15,15,60,209,-66554
15,15,60,208,-66554
15,15,60,203,-66554
15,15,60,206,-66554
15,15,60,208,-66554
15,15,60,205,-66554
15,15,60,206,-66554
15,15,60,208,-66554
15,15,60,204,-66554
15,15,60,205,-66554
15,15,60,212,-66554
15,15,60,204,-66554
15,15,60,208,-66554
15,15,60,208,-66554
15,15,60,206,-66554
15,15,60,204,-66554
15,15,60,206,-66554
15,15,60,201,-66554
15,15,60,204,-66554
15,15,60,206,-66554
15,15,60,208,-66554
15,15,60,206,-66554
15,15,60,206,-66554
15,15,60,205,-66554
15,15,60,208,-66554
15,15,90,250,-65305
15,15,90,252,-65305
15,15,90,251,-65305
15,15,90,252,-65305
15,15,90,251,-65305
15,15,90,251,-65305
15,15,90,250,-65305
15,15,90,252,-65305
15,15,90,250,-65305
15,15,90,251,-65305
15,15,90,251,-65305
15,15,90,253,-65305
15,15,90,251,-65305
15,15,90,253,-65305
15,15,90,251,-65305
15,15,90,252,-65305
15,15,90,251,-65305
15,15,90,251,-65305
15,15,90,251,-65305
15,15,90,253,-65305
15,15,90,252,-65305
15,15,90,251,-65305
15,15,90,252,-65305
15,15,90,252,-65305
15,15,90,251,-65305
15,15,90,252,-65305
15,15,90,251,-65305
15,15,90,250,-65305
15,15,90,252,-65305
15,15,90,251,-65305
15,15,90,253,-65305
15,15,90,251,-65305
15,15,90,252,-65305
15,15,90,251,-65305
15,15,90,252,-65305
15,15,90,252,-65305
15,15,90,250,-65305
15,15,90,251,-65305
15,15,90,253,-65305
15,15,90,251,-65305
15,15,90,251,-65305
15,15,90,250,-65305
15,15,90,251,-65305
15,15,90,251,-65305
15,15,90,253,-65305
15,15,90,250,-65305
15,15,90,253,-65305
15,15,90,253,-65305
15,15,90,251,-65305
15,15,90,250,-65305
15,15,120,354,-67073
15,15,120,356,-67073
15,15,120,355,-67073
15,15,120,354,-67073
15,15,120,355,-67073
15,15,120,355,-67073
15,15,120,355,-67073
15,15,120,354,-67073
15,15,120,355,-67073
15,15,120,354,-67073
15,15,120,355,-67073
15,15,120,354,-67073
15,15,120,355,-67073
15,15,120,354,-67073
15,15,120,355,-67073
15,15,120,353,-67073
15,15,120,354,-67073
15,15,120,354,-67073
15,15,120,355,-67073
15,15,120,354,-67073
15,15,120,354,-67073
15,15,120,352,-67073
15,15,120,352,-67073
15,15,120,353,-67073
15,15,120,355,-67073
15,15,120,353,-67073
15,15,120,354,-67073
15,15,120,354,-67073
15,15,120,354,-67073
15,15,120,353,-67073
15,15,120,353,-67073
15,15,120,354,-67073
15,15,120,355,-67073
15,15,120,355,-67073
15,15,120,354,-67073
15,15,120,354,-67073
15,15,120,354,-67073
15,15,120,354,-67073
15,15,120,353,-67073
15,15,120,353,-67073
15,15,120,354,-67073
15,15,120,354,-67073
15,15,120,353,-67073
15,15,120,353,-67073
15,15,120,354,-67073
15,15,120,354,-67073
15,15,120,353,-67073
15,15,120,355,-67073
15,15,120,354,-67073
15,15,120,354,-67073
15,15,150,443,-68792
15,15,150,447,-68792
15,15,150,445,-68792
15,15,150,447,-68792
15,15,150,445,-68792
15,15,150,446,-68792
15,15,150,446,-68792
15,15,150,447,-68792
15,15,150,446,-68792
15,15,150,446,-68792
15,15,150,446,-68792
15,15,150,447,-68792
15,15,150,446,-68792
15,15,150,446,-68792
15,15,150,446,-68792
15,15,150,446,-68792
15,15,150,447,-68792
15,15,150,447,-68792
15,15,150,444,-68792
15,15,150,446,-68792
15,15,150,444,-68792
15,15,150,447,-68792
15,15,150,445,-68792
15,15,150,448,-68792
15,15,150,444,-68792
15,15,150,447,-68792
15,15,150,444,-68792
15,15,150,448,-68792
15,15,150,444,-68792
15,15,150,446,-68792
15,15,150,445,-68792
15,15,150,446,-68792
15,15,150,445,-68792
15,15,150,445,-68792
15,15,150,445,-68792
15,15,150,445,-68792
15,15,150,446,-68792
15,15,150,446,-68792
15,15,150,446,-68792
15,15,150,445,-68792
15,15,150,446,-68792
15,15,150,445,-68792
15,15,150,447,-68792
15,15,150,445,-68792
15,15,150,446,-68792
15,15,150,445,-68792
15,15,150,445,-68792
15,15,150,445,-68792
15,15,150,445,-68792
15,15,150,444,-68792
15,15,180,526,-70556
15,15,180,524,-70556
15,15,180,526,-70556
15,15,180,524,-70556
15,15,180,527,-70556
15,15,180,525,-70556
15,15,180,526,-70556
15,15,180,525,-70556
15,15,180,525,-70556
15,15,180,525,-70556
15,15,180,527,-70556
15,15,180,526,-70556
15,15,180,526,-70556
15,15,180,524,-70556
15,15,180,525,-70556
15,15,180,526,-70556
15,15,180,525,-70556
15,15,180,526,-70556
15,15,180,526,-70556
15,15,180,525,-70556
15,15,180,525,-70556
15,15,180,525,-70556
15,15,180,525,-70556
15,15,180,526,-70556
15,15,180,525,-70556
15,15,180,526,-70556
15,15,180,524,-70556
15,15,180,526,-70556
15,15,180,525,-70556
15,15,180,524,-70556
15,15,180,523,-70556
15,15,180,524,-70556
15,15,180,524,-70557
15,15,180,525,-70557
15,15,180,524,-70557
15,15,180,525,-70557
15,15,180,524,-70557
15,15,180,525,-70557
15,15,180,524,-70557
15,15,180,526,-70557
15,15,180,524,-70557
15,15,180,524,-70557
15,15,180,524,-70557
15,15,180,525,-70557
15,15,180,526,-70557
15,15,180,524,-70557
15,15,180,524,-70557
15,15,180,524,-70557
15,15,180,525,-70557
15,15,180,523,-70557
15,15,210,590,-72081
15,15,210,589,-72081
15,15,210,588,-72081
15,15,210,589,-72081
15,15,210,590,-72081
15,15,210,589,-72081
15,15,210,590,-72081
15,15,210,591,-72081
15,15,210,588,-72081
15,15,210,590,-72081
15,15,210,590,-72081
15,15,210,591,-72081
15,15,210,591,-72081
15,15,210,590,-72081
15,15,210,590,-72081
15,15,210,590,-72081
15,15,210,591,-72081
15,15,210,591,-72081
15,15,210,590,-72081
15,15,210,589,-72081
15,15,210,590,-72081
15,15,210,590,-72081
15,15,210,589,-72081
15,15,210,591,-72081
15,15,210,589,-72081
15,15,210,590,-72081
15,15,210,587,-72081
15,15,210,590,-72081
15,15,210,588,-72082
15,15,210,589,-72082
15,15,210,588,-72082
15,15,210,590,-72082
15,15,210,591,-72082
15,15,210,589,-72082
15,15,210,589,-72082
15,15,210,589,-72082
15,15,210,589,-72082
15,15,210,588,-72082
15,15,210,589,-72082
15,15,210,589,-72082
15,15,210,589,-72082
15,15,210,588,-72082
15,15,210,589,-72082
15,15,210,589,-72082
15,15,210,589,-72082
15,15,210,589,-72082
15,15,210,589,-72082
15,15,210,589,-72082
15,15,210,589,-72082
15,15,210,588,-72082
15,15,225,614,-72706
15,15,225,614,-72706
15,15,225,615,-72706
15,15,225,614,-72706
15,15,225,614,-72706
15,15,225,615,-72706
15,15,225,614,-72706
15,15,225,615,-72706
15,15,225,614,-72706
15,15,225,615,-72706
15,15,225,613,-72706
15,15,225,616,-72706
15,15,225,613,-72706
15,15,225,614,-72706
15,15,225,613,-72706
15,15,225,615,-72706
15,15,225,613,-72706
15,15,225,615,-72706
15,15,225,613,-72706
15,15,225,614,-72706
15,15,225,613,-72706
15,15,225,614,-72706
15,15,225,613,-72706
15,15,225,614,-72706
15,15,225,615,-72706
15,15,225,613,-72706
15,15,225,613,-72706
15,15,225,614,-72706
15,15,225,614,-72706
15,15,225,613,-72707
15,15,225,614,-72707
15,15,225,614,-72707
15,15,225,614,-72707
15,15,225,614,-72707
15,15,225,614,-72707
15,15,225,614,-72707
15,15,225,614,-72707
15,15,225,615,-72707
15,15,225,614,-72707
15,15,225,614,-72707
15,15,225,614,-72707
15,15,225,614,-72707
15,15,225,614,-72707
15,15,225,613,-72707
15,15,225,614,-72707
15,15,225,613,-72707
15,15,225,614,-72707
15,15,225,614,-72707
15,15,225,615,-72707
15,15,225,612,-72707
10,10,60,116,-69588
10,10,60,121,-69588
10,10,60,122,-69588
10,10,60,122,-69588
10,10,60,120,-69588
10,10,60,119,-69588
10,10,60,122,-69588
10,10,60,120,-69588
10,10,60,119,-69588
10,10,60,122,-69588
10,10,60,120,-69588
10,10,60,120,-69588
10,10,60,122,-69588
10,10,60,116,-69588
10,10,60,120,-69588
10,10,60,122,-69588
10,10,60,119,-69588
10,10,60,122,-69588
10,10,60,115,-69588
10,10,60,122,-69588
10,10,60,120,-69588
10,10,60,119,-69588
10,10,60,122,-69588
10,10,60,118,-69588
10,10,60,121,-69588
10,10,60,120,-69588
10,10,60,122,-69588
10,10,60,118,-69588
10,10,60,116,-69588
10,10,60,122,-69588
10,10,60,122,-69588
10,10,60,116,-69588
10,10,60,118,-69588
10,10,60,122,-69588
10,10,60,122,-69588
10,10,60,122,-69588
10,10,60,115,-69588
10,10,60,120,-69588
10,10,60,122,-69588
10,10,60,121,-69588
10,10,60,121,-69588
10,10,60,118,-69588
10,10,60,120,-69588
10,10,60,121,-69588
10,10,60,120,-69588
10,10,60,120,-69588
10,10,60,119,-69588
10,10,60,121,-69588
10,10,60,123,-69588
10,10,60,117,-69588
10,10,90,174,-68516
10,10,90,176,-68516
10,10,90,176,-68516
10,10,90,177,-68516
10,10,90,177,-68516
10,10,90,178,-68516
10,10,90,177,-68516
10,10,90,178,-68516
10,10,90,176,-68516
10,10,90,177,-68516
10,10,90,180,-68516
10,10,90,178,-68516
10,10,90,176,-68516
10,10,90,177,-68516
10,10,90,179,-68516
10,10,90,177,-68516
10,10,90,179,-68516
10,10,90,178,-68516
10,10,90,179,-68516
10,10,90,178,-68516
10,10,90,178,-68516
10,10,90,177,-68516
10,10,90,178,-68516
10,10,90,176,-68516
10,10,90,178,-68516
10,10,90,176,-68516
10,10,90,178,-68516
10,10,90,177,-68516
10,10,90,177,-68516
10,10,90,179,-68516
10,10,90,178,-68516
10,10,90,177,-68516
10,10,90,176,-68516
10,10,90,178,-68516
10,10,90,177,-68516
10,10,90,177,-68516
10,10,90,178,-68516
10,10,90,177,-68516
10,10,90,177,-68516
10,10,90,177,-68516
10,10,90,178,-68516
10,10,90,177,-68516
10,10,90,176,-68516
10,10,90,177,-68516
10,10,90,174,-68516
10,10,90,178,-68516
10,10,90,176,-68516
10,10,90,177,-68516
10,10,90,177,-68516
10,10,90,178,-68516
10,10,120,248,-69836
10,10,120,250,-69836
10,10,120,249,-69836
10,10,120,249,-69836
10,10,120,249,-69836
10,10,120,249,-69836
10,10,120,249,-69836
10,10,120,249,-69836
10,10,120,248,-69836
10,10,120,250,-69836
10,10,120,247,-69836
10,10,120,249,-69836
10,10,120,247,-69836
10,10,120,250,-69836
10,10,120,247,-69836
10,10,120,247,-69836
10,10,120,249,-69836
10,10,120,248,-69836
10,10,120,249,-69836
10,10,120,249,-69836
10,10,120,249,-69836
10,10,120,248,-69836
10,10,120,250,-69836
10,10,120,249,-69836
10,10,120,249,-69836
10,10,120,249,-69836
10,10,120,250,-69836
10,10,120,248,-69836
10,10,120,249,-69836
10,10,120,248,-69836
10,10,120,250,-69836
10,10,120,246,-69836
10,10,120,248,-69836
10,10,120,247,-69836
10,10,120,249,-69836
10,10,120,248,-69836
10,10,120,249,-69836
10,10,120,248,-69836
10,10,120,248,-69836
10,10,120,249,-69836
10,10,120,248,-69836
10,10,120,249,-69836
10,10,120,249,-69836
10,10,120,250,-69836
10,10,120,249,-69836
10,10,120,249,-69836
10,10,120,248,-69836
10,10,120,249,-69836
10,10,120,248,-69836
10,10,120,249,-69836
10,10,150,331,-71322
10,10,150,332,-71322
10,10,150,332,-71322
10,10,150,332,-71322
10,10,150,332,-71322
10,10,150,333,-71322
10,10,150,330,-71322
10,10,150,332,-71322
10,10,150,329,-71322
10,10,150,331,-71322
10,10,150,331,-71322
10,10,150,333,-71322
10,10,150,332,-71322
10,10,150,332,-71322
10,10,150,331,-71322
10,10,150,331,-71322
10,10,150,332,-71322
10,10,150,332,-71322
10,10,150,332,-71322
10,10,150,332,-71322
10,10,150,332,-71322
10,10,150,331,-71322
10,10,150,332,-71322
10,10,150,332,-71322
10,10,150,333,-71322
10,10,150,331,-71322
10,10,150,332,-71322
10,10,150,330,-71322
10,10,150,333,-71322
10,10,150,331,-71322
10,10,150,332,-71322
10,10,150,330,-71322
10,10,150,333,-71322
10,10,150,331,-71322
10,10,150,332,-71322
10,10,150,331,-71322
10,10,150,331,-71322
10,10,150,331,-71322
10,10,150,331,-71322
10,10,150,332,-71322
10,10,150,331,-71322
10,10,150,332,-71322
10,10,150,330,-71322
10,10,150,332,-71322
10,10,150,331,-71322
10,10,150,332,-71322
10,10,150,332,-71322
10,10,150,332,-71322
10,10,150,331,-71322
10,10,150,333,-71322
10,10,180,380,-72550
10,10,180,380,-72551
10,10,180,380,-72551
10,10,180,380,-72551
10,10,180,381,-72551
10,10,180,379,-72551
10,10,180,380,-72551
10,10,180,380,-72551
10,10,180,380,-72551
10,10,180,379,-72551
10,10,180,380,-72551
10,10,180,378,-72551
10,10,180,381,-72551
10,10,180,376,-72551
10,10,180,379,-72551
10,10,180,379,-72551
10,10,180,379,-72551
10,10,180,379,-72551
10,10,180,376,-72551
10,10,180,379,-72551
10,10,180,380,-72551
10,10,180,380,-72551
10,10,180,380,-72551
10,10,180,379,-72551
10,10,180,380,-72551
10,10,180,380,-72551
10,10,180,379,-72551
10,10,180,380,-72551
10,10,180,379,-72551
10,10,180,379,-72551
10,10,180,379,-72551
10,10,180,380,-72551
10,10,180,379,-72551
10,10,180,379,-72551
10,10,180,379,-72551
10,10,180,380,-72551
10,10,180,378,-72551
10,10,180,380,-72551
10,10,180,378,-72551
10,10,180,381,-72551
10,10,180,378,-72551
10,10,180,380,-72551
10,10,180,379,-72551
10,10,180,379,-72551
10,10,180,379,-72551
10,10,180,379,-72551
10,10,180,380,-72551
10,10,180,380,-72551
10,10,180,379,-72551
10,10,180,377,-72551
10,10,210,436,-73764
10,10,210,438,-73764
10,10,210,437,-73764
10,10,210,438,-73764
10,10,210,438,-73764
10,10,210,438,-73764
10,10,210,436,-73764
10,10,210,438,-73764
10,10,210,437,-73764
10,10,210,437,-73764
10,10,210,436,-73764
10,10,210,436,-73764
10,10,210,438,-73764
10,10,210,436,-73764
10,10,210,438,-73764
10,10,210,437,-73764
10,10,210,438,-73764
10,10,210,438,-73764
10,10,210,437,-73764
10,10,210,437,-73764
10,10,210,438,-73764
10,10,210,438,-73764
10,10,210,437,-73764
10,10,210,438,-73764
10,10,210,438,-73764
10,10,210,437,-73764
10,10,210,435,-73764
10,10,210,438,-73764
10,10,210,436,-73764
10,10,210,437,-73764
10,10,210,435,-73764
10,10,210,438,-73764
10,10,210,436,-73764
10,10,210,437,-73764
10,10,210,437,-73764
10,10,210,436,-73764
10,10,210,437,-73764
10,10,210,436,-73764
10,10,210,438,-73764
10,10,210,437,-73764
10,10,210,437,-73764
10,10,210,436,-73764
10,10,210,437,-73764
10,10,210,437,-73764
10,10,210,437,-73764
10,10,210,432,-73764
10,10,210,438,-73764
10,10,210,436,-73764
10,10,210,437,-73764
10,10,210,436,-73764
10,10,225,464,-74450
10,10,225,464,-74450
10,10,225,465,-74450
10,10,225,463,-74450
10,10,225,465,-74450
10,10,225,461,-74450
10,10,225,464,-74450
10,10,225,461,-74450
10,10,225,464,-74450
10,10,225,463,-74450
10,10,225,463,-74450
10,10,225,464,-74450
10,10,225,464,-74450
10,10,225,464,-74450
10,10,225,464,-74450
10,10,225,463,-74450
10,10,225,463,-74450
10,10,225,462,-74450
10,10,225,463,-74450
10,10,225,464,-74450
10,10,225,463,-74450
10,10,225,464,-74450
10,10,225,462,-74450
10,10,225,464,-74450
10,10,225,463,-74450
10,10,225,464,-74450
10,10,225,462,-74450
10,10,225,464,-74450
10,10,225,462,-74450
10,10,225,464,-74450
10,10,225,461,-74450
10,10,225,462,-74450
10,10,225,463,-74450
10,10,225,463,-74450
10,10,225,464,-74450
10,10,225,463,-74450
10,10,225,464,-74450
10,10,225,463,-74450
10,10,225,463,-74450
10,10,225,463,-74450
10,10,225,463,-74450
10,10,225,462,-74450
10,10,225,463,-74450
10,10,225,462,-74450
10,10,225,462,-74450
10,10,225,462,-74450
10,10,225,463,-74450
10,10,225,462,-74450
10,10,225,464,-74450
10,10,225,461,-74450
13.9,14,60,193,-67487
13.9,14,60,198,-67487
13.9,14,60,199,-67487
13.9,14,60,199,-67487
13.9,14,60,200,-67487
13.9,14,60,193,-67487
13.9,14,60,199,-67487
13.9,14,60,198,-67487
13.9,14,60,193,-67487
13.9,14,60,196,-67487
13.9,14,60,194,-67487
13.9,14,60,196,-67487
13.9,14,60,198,-67487
13.9,14,60,192,-67487
13.9,14,60,195,-67487
13.9,14,60,198,-67487
13.9,14,60,198,-67487
13.9,14,60,199,-67487
13.9,14,60,194,-67487
13.9,14,60,198,-67487
13.9,14,60,199,-67487
13.9,14,60,198,-67487
13.9,14,60,199,-67487
13.9,14,60,196,-67487
13.9,14,60,199,-67487
13.9,14,60,200,-67487
13.9,14,60,200,-67487
13.9,14,60,198,-67487
13.9,14,60,193,-67487
13.9,14,60,200,-67487
13.9,14,60,201,-67487
13.9,14,60,198,-67487
13.9,14,60,196,-67487
13.9,14,60,198,-67487
13.9,14,60,196,-67487
13.9,14,60,199,-67487
13.9,14,60,191,-67487
13.9,14,60,195,-67487
13.9,14,60,197,-67487
13.9,14,60,198,-67487
13.9,14,60,197,-67487
13.9,14,60,192,-67487
13.9,14,60,195,-67487
13.9,14,60,197,-67487
13.9,14,60,200,-67487
13.9,14,60,195,-67487
13.9,14,60,193,-67487
13.9,14,60,195,-67487
13.9,14,60,198,-67487
13.9,14,60,193,-67487
13.9,14,90,233,-66080
13.9,14,90,234,-66080
13.9,14,90,233,-66080
13.9,14,90,234,-66080
13.9,14,90,233,-66080
13.9,14,90,234,-66080
13.9,14,90,234,-66080
13.9,14,90,233,-66080
13.9,14,90,230,-66080
13.9,14,90,234,-66080
13.9,14,90,233,-66080
13.9,14,90,233,-66080
13.9,14,90,234,-66080
13.9,14,90,233,-66080
13.9,14,90,234,-66080
13.9,14,90,234,-66080
13.9,14,90,233,-66080
13.9,14,90,233,-66080
13.9,14,90,233,-66080
13.9,14,90,232,-66080
13.9,14,90,233,-66080
13.9,14,90,232,-66080
13.9,14,90,233,-66080
13.9,14,90,233,-66080
13.9,14,90,233,-66080
13.9,14,90,233,-66080
13.9,14,90,233,-66080
13.9,14,90,233,-66080
13.9,14,90,234,-66080
13.9,14,90,231,-66080
13.9,14,90,232,-66080
13.9,14,90,232,-66080
13.9,14,90,233,-66080
13.9,14,90,232,-66080
13.9,14,90,231,-66080
13.9,14,90,233,-66080
13.9,14,90,232,-66080
13.9,14,90,233,-66080
13.9,14,90,233,-66080
13.9,14,90,233,-66080
13.9,14,90,234,-66080
13.9,14,90,234,-66080
13.9,14,90,233,-66080
13.9,14,90,233,-66080
13.9,14,90,234,-66080
13.9,14,90,233,-66080
13.9,14,90,234,-66080
13.9,14,90,233,-66080
13.9,14,90,233,-66080
13.9,14,90,234,-66080
13.9,14,120,328,-67567
13.9,14,120,327,-67567
13.9,14,120,329,-67567
13.9,14,120,328,-67567
13.9,14,120,329,-67567
13.9,14,120,327,-67567
13.9,14,120,329,-67567
13.9,14,120,329,-67567
13.9,14,120,328,-67567
13.9,14,120,327,-67567
13.9,14,120,329,-67567
13.9,14,120,327,-67567
13.9,14,120,326,-67567
13.9,14,120,327,-67567
13.9,14,120,328,-67567
13.9,14,120,328,-67567
13.9,14,120,329,-67567
13.9,14,120,328,-67567
13.9,14,120,327,-67567
13.9,14,120,329,-67567
13.9,14,120,328,-67567
13.9,14,120,328,-67567
13.9,14,120,327,-67567
13.9,14,120,329,-67567
13.9,14,120,329,-67567
13.9,14,120,328,-67567
13.9,14,120,328,-67567
13.9,14,120,328,-67567
13.9,14,120,329,-67567
13.9,14,120,327,-67567
13.9,14,120,327,-67567
13.9,14,120,329,-67567
13.9,14,120,327,-67567
13.9,14,120,328,-67567
13.9,14,120,326,-67567
13.9,14,120,328,-67567
13.9,14,120,328,-67567
13.9,14,120,326,-67567
13.9,14,120,326,-67567
13.9,14,120,327,-67567
13.9,14,120,328,-67567
13.9,14,120,328,-67567
13.9,14,120,327,-67567
13.9,14,120,328,-67567
13.9,14,120,327,-67567
13.9,14,120,327,-67567
13.9,14,120,329,-67567
13.9,14,120,327,-67567
13.9,14,120,328,-67567
13.9,14,120,328,-67567
13.9,14,150,421,-69408
13.9,14,150,420,-69408
13.9,14,150,422,-69408
13.9,14,150,420,-69408
13.9,14,150,423,-69408
13.9,14,150,421,-69408
13.9,14,150,421,-69408
13.9,14,150,421,-69408
13.9,14,150,421,-69408
13.9,14,150,421,-69408
13.9,14,150,421,-69408
13.9,14,150,421,-69408
13.9,14,150,421,-69408
13.9,14,150,422,-69408
13.9,14,150,421,-69408
13.9,14,150,421,-69408
13.9,14,150,420,-69408
13.9,14,150,422,-69408
13.9,14,150,421,-69408
13.9,14,150,421,-69408
13.9,14,150,420,-69408
13.9,14,150,421,-69408
13.9,14,150,421,-69408
13.9,14,150,421,-69408
13.9,14,150,421,-69408
13.9,14,150,421,-69408
13.9,14,150,421,-69408
13.9,14,150,419,-69408
13.9,14,150,419,-69408
13.9,14,150,420,-69408
13.9,14,150,421,-69408
13.9,14,150,421,-69408
13.9,14,150,421,-69408
13.9,14,150,420,-69408
13.9,14,150,421,-69408
13.9,14,150,421,-69408
13.9,14,150,421,-69408
13.9,14,150,420,-69408
13.9,14,150,421,-69408
13.9,14,150,421,-69408
13.9,14,150,421,-69408
13.9,14,150,420,-69408
13.9,14,150,420,-69408
13.9,14,150,421,-69408
13.9,14,150,421,-69408
13.9,14,150,420,-69408
13.9,14,150,420,-69408
13.9,14,150,420,-69408
13.9,14,150,421,-69408
13.9,14,150,417,-69408
13.9,14,180,493,-70977
13.9,14,180,494,-70977
13.9,14,180,492,-70977
13.9,14,180,494,-70978
13.9,14,180,494,-70978
13.9,14,180,494,-70978
13.9,14,180,494,-70978
13.9,14,180,494,-70978
13.9,14,180,493,-70978
13.9,14,180,494,-70978
13.9,14,180,493,-70979
13.9,14,180,494,-70979
13.9,14,180,492,-70979
13.9,14,180,494,-70979
13.9,14,180,491,-70979
13.9,14,180,495,-70979
13.9,14,180,493,-70979
13.9,14,180,493,-70979
13.9,14,180,494,-70979
13.9,14,180,493,-70980
13.9,14,180,494,-70980
13.9,14,180,493,-70980
13.9,14,180,493,-70980
13.9,14,180,492,-70980
13.9,14,180,494,-70980
13.9,14,180,494,-70980
13.9,14,180,493,-70980
13.9,14,180,493,-70980
13.9,14,180,494,-70981
13.9,14,180,493,-70981
13.9,14,180,494,-70981
13.9,14,180,493,-70981
13.9,14,180,493,-70981
13.9,14,180,492,-70981
13.9,14,180,493,-70981
13.9,14,180,492,-70981
13.9,14,180,493,-70981
13.9,14,180,492,-70981
13.9,14,180,493,-70981
13.9,14,180,494,-70981
13.9,14,180,493,-70981
13.9,14,180,495,-70982
13.9,14,180,493,-70982
13.9,14,180,495,-70982
13.9,14,180,493,-70982
13.9,14,180,494,-70982
13.9,14,180,492,-70982
13.9,14,180,493,-70982
13.9,14,180,493,-70982
13.9,14,180,493,-70982
13.9,14,210,559,-72507
13.9,14,210,561,-72508
13.9,14,210,559,-72508
13.9,14,210,558,-72508
13.9,14,210,560,-72508
13.9,14,210,560,-72508
13.9,14,210,560,-72508
13.9,14,210,560,-72508
13.9,14,210,560,-72508
13.9,14,210,559,-72508
13.9,14,210,559,-72508
13.9,14,210,560,-72508
13.9,14,210,560,-72508
13.9,14,210,559,-72508
13.9,14,210,559,-72508
13.9,14,210,560,-72508
13.9,14,210,561,-72508
13.9,14,210,560,-72508
13.9,14,210,560,-72508
13.9,14,210,559,-72508
13.9,14,210,560,-72508
13.9,14,210,559,-72508
13.9,14,210,560,-72508
13.9,14,210,557,-72508
13.9,14,210,560,-72508
13.9,14,210,560,-72508
13.9,14,210,559,-72508
13.9,14,210,560,-72508
13.9,14,210,559,-72508
13.9,14,210,560,-72508
13.9,14,210,560,-72508
13.9,14,210,559,-72508
13.9,14,210,559,-72508
13.9,14,210,559,-72508
13.9,14,210,559,-72508
13.9,14,210,559,-72508
13.9,14,210,559,-72508
13.9,14,210,559,-72508
13.9,14,210,559,-72508
13.9,14,210,560,-72508
13.9,14,210,558,-72508
13.9,14,210,560,-72508
13.9,14,210,558,-72508
13.9,14,210,561,-72508
13.9,14,210,556,-72508
13.9,14,210,559,-72508
13.9,14,210,559,-72508
13.9,14,210,558,-72508
13.9,14,210,559,-72508
13.9,14,210,558,-72508
13.9,14,225,577,-73084
13.9,14,225,579,-73084
13.9,14,225,580,-73084
13.9,14,225,576,-73085
13.9,14,225,579,-73085
13.9,14,225,578,-73085
13.9,14,225,579,-73085
13.9,14,225,579,-73085
13.9,14,225,582,-73085
13.9,14,225,578,-73085
13.9,14,225,579,-73085
13.9,14,225,579,-73085
13.9,14,225,578,-73086
13.9,14,225,578,-73086
13.9,14,225,580,-73086
13.9,14,225,579,-73086
13.9,14,225,578,-73086
13.9,14,225,578,-73086
13.9,14,225,578,-73086
13.9,14,225,579,-73086
13.9,14,225,578,-73086
13.9,14,225,579,-73086
13.9,14,225,578,-73086
13.9,14,225,579,-73086
13.9,14,225,578,-73087
13.9,14,225,579,-73087
13.9,14,225,577,-73087
13.9,14,225,579,-73087
13.9,14,225,577,-73087
13.9,14,225,578,-73087
13.9,14,225,576,-73087
13.9,14,225,579,-73087
13.9,14,225,576,-73087
13.9,14,225,578,-73087
13.9,14,225,579,-73087
13.9,14,225,578,-73087
13.9,14,225,579,-73087
13.9,14,225,578,-73087
13.9,14,225,578,-73087
13.9,14,225,577,-73088
13.9,14,225,578,-73088
13.9,14,225,578,-73088
13.9,14,225,578,-73088
13.9,14,225,578,-73088
13.9,14,225,577,-73088
13.9,14,225,576,-73088
13.9,14,225,578,-73088
13.9,14,225,576,-73088
13.9,14,225,579,-73088
13.9,14,225,577,-73088
7,7,60,70,-70675
7,7,60,65,-70675
7,7,60,69,-70675
7,7,60,66,-70675
7,7,60,70,-70675
7,7,60,69,-70675
7,7,60,66,-70675
7,7,60,67,-70675
7,7,60,70,-70675
7,7,60,69,-70675
7,7,60,68,-70675
7,7,60,68,-70675
7,7,60,67,-70675
7,7,60,71,-70675
7,7,60,67,-70675
7,7,60,69,-70675
7,7,60,69,-70675
7,7,60,69,-70675
7,7,60,71,-70675
7,7,60,66,-70675
7,7,60,67,-70675
7,7,60,72,-70675
7,7,60,67,-70675
7,7,60,71,-70675
7,7,60,66,-70675
7,7,60,70,-70675
7,7,60,68,-70675
7,7,60,65,-70675
7,7,60,68,-70675
7,7,60,69,-70675
7,7,60,66,-70675
7,7,60,70,-70675
7,7,60,69,-70675
7,7,60,69,-70675
7,7,60,69,-70675
7,7,60,65,-70675
7,7,60,69,-70675
7,7,60,69,-70675
7,7,60,67,-70675
7,7,60,70,-70675
